Mes,AÑO,Farola,Sticker,Potencia Antigua,W,Tecnologia,Marca,Direccion,Latitud,Longitud,Observacion
Noviembre,2024,1650998,068325,92.6,0.5,LED,SED,AV SURABASTOS,2.916875,-75.288894,HURTO DE LUMINARIA 
Diciembre,2024,1640069,008680,27.8,0.5,LED,SED,C18B #23A-29 TIMA,2.91085822,-75.27189307,HURTO DE LUMINARIA 
Diciembre,2024,1766700,048498,70,0.5,LED,SED,LA ESPERANZA,2.913309138,-75.27660755,HURTO DE LUMINARIA 
Diciembre,2024,1766696,048497,70,0.5,LED,SED,LA ESPERANZA,2.913260738,-75.2766016,HURTO DE LUMINARIA 
Diciembre,2024,1649555,024023,46.3,0.5,LED,SED,C 37 K 18 PARQUE VILLA MILENA,2.949444117,-75.28508696,HURTO DE LUMINARIA 
Diciembre,2024,1721430,012279,27.8,0.5,LED,SED,MANZANARES,2.912792087,-75.26810899,HURTO DE LUMINARIA 
Diciembre,2024,1650695,L054&C9-0026,100,0.5,LED,OTRAS MARCAS,K 31 CON C 3 LOS PARQUES,2.92705382,-75.2658762,HURTO DE LUMINARIA 
Diciembre,2024,1631120,031379,200,0.5,LED,SED,LOS ANDES,2.94744506,-75.284184,HURTO DE LUMINARIA 
Diciembre,2024,1631118,031367,200,0.5,LED,SED,LOS ANDES,2.948065062,-75.28448497,HURTO DE LUMINARIA 
Enero,2025,1649288,032069,70,0.5,LED,SED,CALLE  56B CARRERA 7 BARRIO VILLA CAROLINA,2.958257077,-75.28665901,HURTO DE LUMINARIA 
Enero,2025,1649289,031017,70,0.5,LED,SED,CALLE  56B CARRERA 7 BARRIO VILLA CAROLINA,2.958257077,-75.28665901,HURTO DE LUMINARIA 
Enero,2025,1649290,032071,70,0.5,LED,SED,CALLE  56B CARRERA 7 BARRIO VILLA CAROLINA,2.958257077,-75.28665901,HURTO DE LUMINARIA 
Enero,2025,1649291,031016,70,0.5,LED,SED,CALLE  56B CARRERA 7 BARRIO VILLA CAROLINA,2.958257077,-75.28665901,HURTO DE LUMINARIA 
Enero,2025,1649824,040119,106.5,0.5,LED,SED,AV 2 CON CARRERA 26 BARRIO BARRIO CANDIDO,2.94129375,-75.29900048,HURTO DE LUMINARIA 
Enero,2025,1739897,054387,46.3,0.5,LED,SED,AV 2 CON CARRERA 26 BARRIO BARRIO CANDIDO,2.94119765,-75.29609632,HURTO DE LUMINARIA 
Enero,2025,1635735,020483,37,0.5,LED,SED,AV 2 CON CARRERA 26 BARRIO BARRIO CANDIDO,2.94168584,-75.29779382,HURTO DE LUMINARIA 
Enero,2025,1649999,036234,60.2,0.5,LED,SED,AV 2 CON CARRERA 26 BARRIO BARRIO CANDIDO,2.94156563,-75.29766373,HURTO DE LUMINARIA 
Enero,2025,1646463,020774,37,0.5,LED,SED,CALLE 79 CON CARRERA 1D BARRIO VILLA MARCELA,2.97335394,-75.29199994,HURTO DE LUMINARIA 
Enero,2025,1672716,066923,27.8,0.5,LED,SED,CALLE 29 SUR LOTE INTERNO GLORIETA CARRERA 5 SALIDA AL SUR BARRIO ZONA INDUSTRIAL,2.89843,-75.281353,HURTO DE LUMINARIA 
Enero,2025,1648934,020823,37,0.5,LED,SED,CALLE 16 Y 15 CON CARRERA 18 Y 20 SUR BARRIO ESPERANZA,2.912533098,-75.27693903,HURTO DE LUMINARIA 
Enero,2025,1720643,010260,27.8,0.5,LED,SED,CALLE 43 CON CARRERA 1 BARRIO CANDIDO,2.95175727,-75.2977177,HURTO DE LUMINARIA 
Enero,2025,1720663,010251,27.8,0.5,LED,SED,CALLE 43 CON CARRERA 1 BARRIO CANDIDO,2.95190125,-75.2973771,HURTO DE LUMINARIA 
Enero,2025,1720670,010259,27.8,0.5,LED,SED,CALLE 43 CON CARRERA 1 BARRIO CANDIDO,2.95174723,-75.297194,HURTO DE LUMINARIA 
Enero,2025,1720666,006868,27.8,0.5,LED,SED,CALLE 43 CON CARRERA 1 BARRIO CANDIDO,2.95162301,-75.2973637,HURTO DE LUMINARIA 
Enero,2025,1722620,3352-150,150,0.5,LED,OTRAS MARCAS,TRANSVERSAL 7 CALLE 55 BARRIO MUNICIPAL,2.95669029,-75.28975808,HURTO DE LUMINARIA 
Enero,2025,1722619,3354-150,150,0.5,LED,OTRAS MARCAS,TRANSVERSAL 7 CALLE 55 BARRIO MUNICIPAL,2.95687,-75.289958,HURTO DE LUMINARIA 
Enero,2025,1758279,3632-150,150,0.5,LED,OTRAS MARCAS,CALLE 18 ESTE SUR CARRERA 25 BARRIO TIMANCO ,2.910956073,-75.272252,HURTO DE LUMINARIA 
Enero,2025,1640060,008672,27.8,0.5,LED,SED,CALLE 18 ESTE SUR CARRERA 25 BARRIO TIMANCO ,2.91089773,-75.27211837,HURTO DE LUMINARIA 
Febrero,2025,1729184,1878-50,50,0.5,LED,OTRAS MARCAS,CARRERA 22 CALLE 40 BARRIO VILLA NUBIA,2.95302793,-75.27925607,HURTO DE LUMINARIA 
Febrero,2025,1631058,031395,200,0.5,LED,SED,CALLE 47 CARRERA 18B - CARRERA 18 BARRIO PARQUÉ YAHAIRA,2.95477945,-75.28502619,HURTO DE LUMINARIA 
Febrero,2025,1631059,031400,200,0.5,LED,SED,CALLE 47 CARRERA 18B - CARRERA 18 BARRIO PARQUÉ YAHAIRA,2.95472162,-75.28531275,HURTO DE LUMINARIA 
Febrero,2025,1650993,038455,92.6,0.5,LED,SED,ENTRE LA CALLE 11 SUR Y MONUMENTO A LA MADRE TIERRA DIAGONAL A BOSQUES DE BAVIERA.,2.917926,-75.288551,HURTO DE LUMINARIA 
Febrero,2025,1650991,068352,92.6,0.5,LED,SED,ENTRE LA CALLE 11 SUR Y MONUMENTO A LA MADRE TIERRA DIAGONAL A BOSQUES DE BAVIERA.,2.917333096,-75.28861702,HURTO DE LUMINARIA 
Febrero,2025,1650988,068340,92.6,0.5,LED,SED,ENTRE LA CALLE 11 SUR Y MONUMENTO A LA MADRE TIERRA DIAGONAL A BOSQUES DE BAVIERA.,2.91645,-75.288685,HURTO DE LUMINARIA 
Febrero,2025,1636937,008774,27.8,0.5,LED,SED,VÍA CONJUNTO RESIDENCIAL VALLE DEL TURÍN,2.89305301,-75.25664016,HURTO DE LUMINARIA 
Febrero,2025,1631056,039970,200,0.5,LED,SED,CALLE 45 CARRERA 20 BARRIO PRADO DEL NORTE,2.9553101,-75.28252496,HURTO DE LUMINARIA 
Febrero,2025,1643976,028663,74.1,0.5,LED,SED,AVENIDA BUGANVILES – CALLE 19 CARRERA 38 Y 39 BARRIO GUADUALES,2.940365105,-75.26126702,HURTO DE LUMINARIA 
Febrero,2025,1643582,065271,46.3,0.5,LED,SED,TRANSVERSAL 8B – CARRERA 16 BARRIO GUALANDAY,2.950498115,-75.28708201,HURTO DE LUMINARIA 
Marzo,2025,1639843,028973,74.1,0.5,LED,SED,AV CIRCUNVALAR - CL 8 MALECOM,2.92383063,-75.29315274,HURTO DE LUMINARIA 
Marzo,2025,1644995,025322,60.2,0.5,LED,SED,CALLE 7 CARRERA 15 ALTICO,2.929520076,-75.28011096,HURTO DE LUMINARIA 
Marzo,2025,1739250,031092,70,0.5,LED,SED,CARRERA 15A ENTRE CALLE 7 Y 8 (PARQUE ANDINO LA ESTACIÓN),2.929827665,-75.27942132,HURTO DE LUMINARIA 
Marzo,2025,1642549,028855,74.1,0.5,LED,SED,MARGEN DE LA VÍA DERECHA PEATONAL DEL SECTOR DEL MALECÓN DIAGONAL AL CAI DEL MALECON,2.92411513,-75.29334169,HURTO DE LUMINARIA 
Marzo,2025,1640699,067241,27.8,0.5,LED,SED,CALLE 48 CON CARRERA 18 LOS PINOS,2.954106,-75.285729,HURTO DE LUMINARIA 
